timestamp,zone_name,people_count,density,avg_speed_mps,stagnation_ratio,avg_dwell_time_sec,flow_conflict_ratio,directional_entropy,acceleration_variance,zone_transitions,inflow,outflow,risk_label,scenario
4555.0,FOOD_COURT_A,51.47,0.3431,0.5203,0.3867,102.59,0.3814,0.7071,0.016208,16.66,6.26,10.4,WARNING,event_day
4556.0,FOOD_COURT_A,47.15,0.3143,0.7644,0.4071,113.36,0.3459,0.6523,0.013255,14.99,4.65,10.34,WARNING,event_day
4557.0,FOOD_COURT_A,47.52,0.3168,0.6327,0.4156,86.11,0.4474,0.6469,0.017542,14.52,8.79,5.73,WARNING,event_day
4558.0,FOOD_COURT_A,44.18,0.2945,0.6595,0.3612,120.68,0.4114,0.646,0.010942,12.63,6.74,5.89,WARNING,event_day
4559.0,FOOD_COURT_A,48.67,0.3245,0.6537,0.4063,104.25,0.4209,0.621,0.019383,16.6,8.09,8.51,WARNING,event_day
4560.0,FOOD_COURT_A,61.34,0.4089,0.5194,0.2859,96.61,0.4595,0.6024,0.007242,15.29,7.26,8.03,WARNING,event_day
4561.0,FOOD_COURT_A,56.91,0.3794,0.506,0.4369,105.37,0.3831,0.673,0.013185,10.87,3.15,7.72,WARNING,event_day
4562.0,FOOD_COURT_A,43.47,0.2898,0.3927,0.3807,86.73,0.3782,0.7774,0.008785,17.4,8.45,8.94,WARNING,event_day
4563.0,FOOD_COURT_A,59.93,0.3995,0.3901,0.4678,95.71,0.3594,0.8466,0.011869,10.91,5.42,5.49,WARNING,event_day
4564.0,FOOD_COURT_A,71.64,0.4776,0.4869,0.3971,96.73,0.5307,0.7052,0.012306,11.43,4.45,6.99,WARNING,event_day
4565.0,FOOD_COURT_A,65.49,0.4366,0.5913,0.3338,84.82,0.4717,0.7215,0.016239,13.28,5.17,8.11,WARNING,event_day
4566.0,FOOD_COURT_A,85.25,0.5683,0.2801,0.4765,134.77,0.4725,0.7426,0.015072,16.75,8.31,8.44,HIGH,event_day
4567.0,FOOD_COURT_A,87.33,0.5822,0.4196,0.6187,84.0,0.5725,0.9228,0.030967,18.54,8.49,10.04,HIGH,event_day
4568.0,FOOD_COURT_A,87.88,0.5859,0.2608,0.7302,100.92,0.6736,0.8028,0.032551,28.75,12.48,16.28,HIGH,event_day
4569.0,FOOD_COURT_A,99.28,0.6618,0.2484,0.8565,146.75,0.6048,0.8428,0.029998,20.59,12.06,8.53,HIGH,event_day
4570.0,FOOD_COURT_A,97.23,0.6482,0.2666,0.7043,154.23,0.624,0.8587,0.029947,20.05,5.14,14.91,HIGH,event_day
4571.0,FOOD_COURT_A,92.37,0.6158,0.2173,0.8038,164.33,0.723,0.8215,0.036001,20.6,7.88,12.73,HIGH,event_day
4572.0,FOOD_COURT_A,89.6,0.5973,0.3247,0.6886,158.32,0.6242,0.8788,0.027497,26.43,9.61,16.81,HIGH,event_day
4573.0,FOOD_COURT_A,100.79,0.6719,0.2041,0.8233,178.61,0.6037,0.8365,0.027919,23.54,11.46,12.08,HIGH,event_day
4574.0,FOOD_COURT_A,99.78,0.6652,0.2723,0.8222,191.38,0.613,0.8075,0.029116,21.95,7.52,14.43,HIGH,event_day
4575.0,FOOD_COURT_A,92.52,0.6168,0.3145,0.7998,194.08,0.5101,0.9191,0.021339,28.78,13.31,15.46,HIGH,event_day
4576.0,FOOD_COURT_A,93.39,0.6226,0.331,0.601,201.84,0.508,0.8995,0.024787,20.33,9.03,11.3,HIGH,event_day
4577.0,FOOD_COURT_A,84.44,0.5629,0.3847,0.6329,194.97,0.5567,0.7295,0.017369,17.28,9.77,7.51,HIGH,event_day
4578.0,FOOD_COURT_A,104.84,0.699,0.2324,0.6191,181.38,0.6635,0.7838,0.021264,20.91,9.77,11.13,HIGH,event_day
4579.0,FOOD_COURT_A,90.08,0.6005,0.185,0.6904,195.36,0.6537,0.832,0.037323,23.86,12.97,10.9,HIGH,event_day
4580.0,FOOD_COURT_A,85.48,0.5698,0.1448,0.8975,232.44,0.4285,0.8312,0.031982,24.71,14.88,9.83,HIGH,event_day
4581.0,FOOD_COURT_A,89.5,0.5967,0.2459,0.7904,214.37,0.4698,0.7702,0.032643,18.28,10.67,7.6,HIGH,event_day
4582.0,FOOD_COURT_A,100.65,0.671,0.1673,0.778,258.76,0.634,0.7667,0.023458,22.37,9.16,13.22,HIGH,event_day
4583.0,FOOD_COURT_A,98.59,0.6573,0.2996,0.7806,183.42,0.4969,0.7612,0.022319,22.44,9.55,12.89,HIGH,event_day
4584.0,FOOD_COURT_A,84.7,0.5647,0.2612,0.7675,205.2,0.4313,0.8336,0.032739,15.62,8.55,7.07,HIGH,event_day
4585.0,FOOD_COURT_A,85.5,0.57,0.1503,0.5768,202.03,0.5525,0.8796,0.024144,24.73,14.66,10.07,HIGH,event_day
4586.0,FOOD_COURT_A,86.33,0.5755,0.114,0.6836,186.46,0.6265,0.9639,0.042071,19.94,7.79,12.15,HIGH,event_day
4587.0,FOOD_COURT_A,115.19,0.7679,0.2785,0.7241,150.72,0.4633,0.8184,0.027434,17.71,11.45,6.26,HIGH,event_day
4588.0,FOOD_COURT_A,105.21,0.7014,0.2125,0.6779,135.84,0.6146,0.8539,0.014446,21.97,13.0,8.97,HIGH,event_day
4589.0,FOOD_COURT_A,92.78,0.6185,0.2973,0.5886,160.44,0.5241,0.8202,0.028368,19.82,7.14,12.68,HIGH,event_day
4590.0,FOOD_COURT_A,86.86,0.579,0.1893,0.7495,215.26,0.6287,0.8922,0.033172,21.53,12.0,9.53,HIGH,event_day
4591.0,FOOD_COURT_A,73.2,0.488,0.1636,0.6943,160.88,0.7248,0.8432,0.030032,27.34,17.54,9.8,HIGH,event_day
4592.0,FOOD_COURT_A,87.31,0.582,0.2435,0.6079,163.11,0.8634,0.9043,0.020934,30.44,16.05,14.39,HIGH,event_day
4593.0,FOOD_COURT_A,105.95,0.7063,0.3341,0.7152,195.8,0.6248,0.9087,0.026484,18.85,10.48,8.37,HIGH,event_day
4594.0,FOOD_COURT_A,104.93,0.6995,0.3793,0.6951,238.25,0.5623,0.8019,0.029922,16.48,9.44,7.05,HIGH,event_day
4595.0,FOOD_COURT_A,107.5,0.7167,0.2869,0.7204,165.93,0.641,0.9406,0.025401,12.71,8.13,4.58,HIGH,event_day
4596.0,FOOD_COURT_A,84.64,0.5643,0.1622,0.716,178.77,0.5631,0.8982,0.022187,22.95,15.11,7.85,HIGH,event_day
4597.0,FOOD_COURT_A,75.81,0.5054,0.1995,0.6849,168.34,0.5156,0.9434,0.023066,21.67,8.99,12.68,HIGH,event_day
4598.0,FOOD_COURT_A,91.94,0.6129,0.3105,0.6641,134.92,0.5486,0.8137,0.034262,18.37,10.25,8.11,HIGH,event_day
4599.0,FOOD_COURT_A,92.56,0.6171,0.3256,0.6249,199.98,0.5709,0.8723,0.026272,29.79,15.6,14.19,HIGH,event_day
4600.0,FOOD_COURT_A,85.92,0.5728,0.2205,0.5079,172.04,0.6586,0.787,0.01454,22.37,16.1,6.27,HIGH,event_day
4601.0,FOOD_COURT_A,88.27,0.5885,0.1614,0.6599,140.45,0.5284,0.6871,0.019102,15.43,7.06,8.37,HIGH,event_day
4602.0,FOOD_COURT_A,91.74,0.6116,0.3323,0.7206,188.5,0.4685,0.7878,0.02118,16.72,6.75,9.97,HIGH,event_day
4603.0,FOOD_COURT_A,78.9,0.526,0.3721,0.6515,177.21,0.6034,0.8564,0.023101,15.34,7.87,7.47,HIGH,event_day
4604.0,FOOD_COURT_A,97.77,0.6518,0.2377,0.6708,164.71,0.5561,0.8587,0.02589,20.58,11.8,8.78,HIGH,event_day
4605.0,FOOD_COURT_A,90.54,0.6036,0.2625,0.8174,197.93,0.5943,0.8856,0.03482,19.22,11.06,8.16,HIGH,event_day
4606.0,FOOD_COURT_A,78.25,0.5217,0.2637,0.7069,186.69,0.6681,0.86,0.027041,15.09,8.47,6.62,HIGH,event_day
4607.0,FOOD_COURT_A,96.67,0.6444,0.1404,0.666,135.07,0.6323,0.8724,0.030623,22.84,16.27,6.57,HIGH,event_day
4608.0,FOOD_COURT_A,81.73,0.5449,0.1877,0.7819,162.93,0.5174,0.8225,0.024682,12.06,5.08,6.98,HIGH,event_day
4609.0,FOOD_COURT_A,98.45,0.6564,0.238,0.7287,135.42,0.4889,0.8757,0.035023,20.4,9.98,10.42,HIGH,event_day
4610.0,FOOD_COURT_A,95.21,0.6347,0.2527,0.6089,175.3,0.4796,0.9156,0.027183,18.69,2.17,16.53,HIGH,event_day
4611.0,FOOD_COURT_A,88.85,0.5923,0.0828,0.7115,136.93,0.4908,0.7948,0.025612,26.38,11.99,14.39,HIGH,event_day
4612.0,FOOD_COURT_A,91.21,0.608,0.1783,0.7434,168.8,0.5482,0.8636,0.02436,25.55,13.87,11.68,HIGH,event_day
4613.0,FOOD_COURT_A,99.98,0.6666,0.1355,0.7355,181.26,0.5693,0.842,0.033852,20.26,9.65,10.61,HIGH,event_day
4614.0,FOOD_COURT_A,89.93,0.5995,0.2451,0.724,198.97,0.5776,0.9526,0.039837,13.74,9.9,3.84,HIGH,event_day
4615.0,FOOD_COURT_A,94.06,0.6271,0.2341,0.6677,195.41,0.457,0.9661,0.029928,25.31,12.11,13.2,HIGH,event_day
4616.0,FOOD_COURT_A,113.28,0.7552,0.3078,0.7378,174.97,0.3589,0.8026,0.031357,21.63,13.94,7.7,HIGH,event_day
4617.0,FOOD_COURT_A,100.45,0.6696,0.2828,0.7604,183.09,0.4646,0.8411,0.036924,26.89,13.99,12.91,HIGH,event_day
4618.0,FOOD_COURT_A,105.53,0.7036,0.3265,0.7516,224.04,0.4909,0.8094,0.027354,15.07,8.86,6.21,HIGH,event_day
4619.0,FOOD_COURT_A,95.79,0.6386,0.2911,0.7865,224.64,0.535,0.8041,0.019838,25.29,12.0,13.29,HIGH,event_day
4620.0,FOOD_COURT_A,80.89,0.5393,0.0943,0.7148,141.84,0.608,0.8515,0.023658,23.7,14.33,9.37,HIGH,event_day
4621.0,FOOD_COURT_A,85.04,0.5669,0.258,0.7725,188.9,0.5783,0.838,0.020818,16.51,7.64,8.87,HIGH,event_day
4622.0,FOOD_COURT_A,101.1,0.674,0.2415,0.8079,173.48,0.7166,0.8389,0.020984,26.67,13.6,13.07,HIGH,event_day
4623.0,FOOD_COURT_A,59.46,0.3964,0.42,0.7343,150.9,0.6638,0.8656,0.021696,22.88,13.67,9.21,HIGH,event_day
4624.0,FOOD_COURT_A,82.51,0.5501,0.2981,0.6275,117.58,0.5114,0.8674,0.02324,14.22,7.55,6.68,HIGH,event_day
4625.0,FOOD_COURT_A,92.95,0.6197,0.2716,0.8882,162.59,0.4426,0.9498,0.02375,23.09,12.84,10.24,HIGH,event_day
4626.0,FOOD_COURT_A,96.91,0.6461,0.2928,0.7714,155.43,0.6204,0.8995,0.02189,17.3,10.35,6.95,HIGH,event_day
4627.0,FOOD_COURT_A,96.71,0.6447,0.2177,0.7722,149.73,0.6873,0.9647,0.023109,25.06,11.17,13.89,HIGH,event_day
4628.0,FOOD_COURT_A,73.01,0.4867,0.2291,0.7538,151.13,0.56,0.8687,0.035331,21.01,10.1,10.91,HIGH,event_day
4629.0,FOOD_COURT_A,99.74,0.6649,0.293,0.8404,160.69,0.6397,0.8543,0.03173,18.89,9.89,9.0,HIGH,event_day
4630.0,FOOD_COURT_A,90.63,0.6042,0.2931,0.7388,246.86,0.6513,0.7896,0.02834,18.87,7.16,11.71,HIGH,event_day
4631.0,FOOD_COURT_A,91.09,0.6073,0.2895,0.6769,247.78,0.5451,0.9018,0.026564,19.96,12.4,7.56,HIGH,event_day
4632.0,FOOD_COURT_A,87.19,0.5812,0.31,0.7472,195.87,0.4482,0.8172,0.023047,28.53,15.32,13.21,HIGH,event_day
4633.0,FOOD_COURT_A,94.43,0.6296,0.2896,0.7659,233.41,0.5712,0.8748,0.019638,28.56,14.19,14.37,HIGH,event_day
4634.0,FOOD_COURT_A,82.61,0.5507,0.2584,0.8025,169.69,0.5769,0.8699,0.029437,18.31,7.04,11.27,HIGH,event_day
4635.0,FOOD_COURT_A,87.17,0.5811,0.1464,0.7262,166.42,0.5016,0.8846,0.019609,17.57,9.97,7.6,HIGH,event_day
4636.0,FOOD_COURT_A,90.54,0.6036,0.0974,0.5588,136.75,0.5353,0.8433,0.022392,21.91,11.29,10.62,HIGH,event_day
4637.0,FOOD_COURT_A,82.91,0.5528,0.2018,0.5739,136.05,0.6028,0.8666,0.014937,20.98,10.67,10.31,HIGH,event_day
4638.0,FOOD_COURT_A,88.58,0.5906,0.2223,0.7348,179.72,0.6136,0.8998,0.020774,26.48,12.17,14.31,HIGH,event_day
4639.0,FOOD_COURT_A,102.14,0.681,0.3711,0.647,156.48,0.4814,0.7514,0.030748,27.24,14.89,12.35,HIGH,event_day
4640.0,FOOD_COURT_A,101.91,0.6794,0.2819,0.6567,169.18,0.4761,0.7941,0.026817,29.68,15.05,14.62,HIGH,event_day
4641.0,FOOD_COURT_A,84.43,0.5629,0.2347,0.5667,178.05,0.5727,0.9309,0.022814,20.82,11.11,9.71,HIGH,event_day
4642.0,FOOD_COURT_A,101.05,0.6737,0.1839,0.5179,141.33,0.5826,0.8722,0.019136,23.08,8.94,14.14,HIGH,event_day
4643.0,FOOD_COURT_A,108.68,0.7245,0.2677,0.6304,162.72,0.5723,0.8323,0.028082,16.16,7.55,8.61,HIGH,event_day
4644.0,FOOD_COURT_A,96.69,0.6446,0.1798,0.7415,118.73,0.7034,0.8215,0.018462,18.04,7.28,10.76,HIGH,event_day
4645.0,FOOD_COURT_A,103.77,0.6918,0.1838,0.5507,174.17,0.6554,0.7818,0.023494,15.86,7.46,8.4,HIGH,event_day
4646.0,FOOD_COURT_A,100.77,0.6718,0.1729,0.5764,186.58,0.6473,0.8846,0.022008,24.19,9.39,14.8,HIGH,event_day
4647.0,FOOD_COURT_A,92.79,0.6186,0.2394,0.7245,198.62,0.4491,0.8108,0.029493,19.59,8.66,10.93,HIGH,event_day
4648.0,FOOD_COURT_A,88.73,0.5915,0.1956,0.6555,189.5,0.5009,0.868,0.018467,15.73,7.81,7.92,HIGH,event_day
4649.0,FOOD_COURT_A,93.57,0.6238,0.1467,0.6545,140.4,0.5762,0.846,0.025827,27.72,14.0,13.71,HIGH,event_day
4650.0,FOOD_COURT_A,90.16,0.6011,0.0975,0.674,170.26,0.6286,0.9538,0.025643,22.59,14.5,8.09,HIGH,event_day
4651.0,FOOD_COURT_A,84.76,0.5651,0.2651,0.5942,168.33,0.619,0.7607,0.012945,17.36,7.76,9.6,HIGH,event_day
4652.0,FOOD_COURT_A,79.43,0.5295,0.3352,0.6619,138.2,0.5315,0.8431,0.012554,17.53,5.01,12.52,HIGH,event_day
4653.0,FOOD_COURT_A,68.37,0.4558,0.3796,0.4519,120.09,0.3032,0.7006,0.014076,12.52,5.68,6.85,WARNING,event_day
4654.0,FOOD_COURT_A,57.47,0.3832,0.4385,0.3825,126.31,0.2921,0.5938,0.012051,11.95,7.69,4.26,WARNING,event_day
4655.0,FOOD_COURT_A,42.45,0.283,0.7517,0.3692,81.0,0.2717,0.7581,0.019536,15.82,9.11,6.71,WARNING,event_day
4656.0,FOOD_COURT_A,38.6,0.2573,0.9283,0.3137,76.39,0.2203,0.7093,0.009197,16.0,9.27,6.73,WARNING,event_day
4657.0,FOOD_COURT_A,57.99,0.3866,0.8149,0.3591,58.93,0.3276,0.6683,0.014057,13.68,6.44,7.24,WARNING,event_day
4658.0,FOOD_COURT_A,54.5,0.3633,0.6047,0.3031,92.17,0.2517,0.7886,0.017242,10.03,7.77,2.26,WARNING,event_day
4659.0,FOOD_COURT_A,60.04,0.4002,0.5074,0.3034,79.91,0.3165,0.7148,0.017869,13.92,5.38,8.54,WARNING,event_day
4660.0,FOOD_COURT_A,72.22,0.4815,0.5907,0.3645,71.3,0.3354,0.5553,0.017928,16.04,7.61,8.43,WARNING,event_day
4661.0,FOOD_COURT_A,62.54,0.4169,0.6954,0.3155,63.12,0.3659,0.8337,0.01822,6.89,2.96,3.93,WARNING,event_day
4662.0,FOOD_COURT_A,60.74,0.4049,0.6879,0.3559,98.31,0.3795,0.809,0.008293,15.01,8.3,6.71,WARNING,event_day
4663.0,FOOD_COURT_A,62.91,0.4194,0.816,0.4326,119.74,0.2837,0.8031,0.010601,13.03,7.72,5.31,WARNING,event_day
4664.0,FOOD_COURT_A,59.58,0.3972,0.5894,0.4518,101.6,0.2815,0.7972,0.010827,14.43,6.94,7.48,WARNING,event_day
4665.0,FOOD_COURT_A,45.32,0.3021,0.7672,0.3051,115.22,0.3128,0.6784,0.012814,12.94,6.51,6.43,WARNING,event_day
4666.0,FOOD_COURT_A,47.13,0.3142,0.664,0.4704,131.31,0.2791,0.7327,0.013457,11.9,4.62,7.29,WARNING,event_day
4667.0,FOOD_COURT_A,43.66,0.291,0.6204,0.4025,101.83,0.4863,0.7674,0.017538,9.6,7.23,2.37,WARNING,event_day
4668.0,FOOD_COURT_A,46.5,0.31,0.4144,0.4048,106.47,0.2955,0.6614,0.011914,13.97,6.87,7.09,WARNING,event_day
4669.0,FOOD_COURT_A,47.72,0.3181,0.5864,0.4333,102.44,0.3918,0.6022,0.020975,12.24,8.57,3.67,WARNING,event_day
4670.0,FOOD_COURT_A,48.17,0.3211,0.794,0.3252,98.09,0.3194,0.7126,0.013016,14.45,7.65,6.8,WARNING,event_day
4671.0,FOOD_COURT_A,59.41,0.3961,0.8008,0.4509,105.73,0.3193,0.6795,0.02277,12.28,5.82,6.46,WARNING,event_day
4672.0,FOOD_COURT_A,54.13,0.3609,0.679,0.5407,148.33,0.2954,0.7013,0.013921,13.29,7.78,5.52,WARNING,event_day
4673.0,FOOD_COURT_A,55.88,0.3725,0.6198,0.4737,119.02,0.3918,0.6808,0.010807,13.83,6.33,7.5,WARNING,event_day
4674.0,FOOD_COURT_A,52.03,0.3469,0.5697,0.4355,90.08,0.2706,0.7493,0.013783,16.22,5.71,10.51,WARNING,event_day
4675.0,FOOD_COURT_A,50.13,0.3342,0.7991,0.4491,80.3,0.348,0.7285,0.017261,19.04,9.12,9.92,WARNING,event_day
4676.0,FOOD_COURT_A,46.85,0.3124,0.7513,0.3432,91.87,0.2805,0.7259,0.016013,5.29,3.91,1.38,WARNING,event_day
4677.0,FOOD_COURT_A,55.55,0.3704,1.0093,0.4591,103.11,0.4062,0.7147,0.013495,8.44,1.61,6.83,WARNING,event_day
4678.0,FOOD_COURT_A,36.77,0.2451,0.5714,0.3641,115.7,0.2622,0.7645,0.016848,10.19,2.99,7.19,WARNING,event_day
4679.0,FOOD_COURT_A,50.39,0.3359,0.6712,0.3063,83.92,0.3972,0.6825,0.012697,19.2,8.62,10.58,WARNING,event_day
4680.0,FOOD_COURT_A,55.55,0.3703,0.5736,0.4414,69.4,0.279,0.6494,0.012151,8.87,7.32,1.56,WARNING,event_day
4681.0,FOOD_COURT_A,61.02,0.4068,0.7558,0.428,89.57,0.2993,0.7706,0.012319,9.86,6.09,3.77,WARNING,event_day
4682.0,FOOD_COURT_A,67.35,0.449,0.5479,0.4339,82.67,0.333,0.5482,0.01039,9.83,5.23,4.6,WARNING,event_day
4683.0,FOOD_COURT_A,61.7,0.4114,0.6142,0.3177,85.72,0.5056,0.6407,0.013569,13.92,8.74,5.18,WARNING,event_day
4684.0,FOOD_COURT_A,57.77,0.3852,0.6985,0.3247,79.92,0.3882,0.6503,0.016115,12.67,9.81,2.86,WARNING,event_day
4685.0,FOOD_COURT_A,59.09,0.3939,0.6564,0.3835,97.52,0.2925,0.6664,0.010867,12.42,7.04,5.37,WARNING,event_day
4686.0,FOOD_COURT_A,57.98,0.3865,0.5625,0.39,83.43,0.3145,0.6688,0.012092,17.73,7.25,10.48,WARNING,event_day
4687.0,FOOD_COURT_A,67.06,0.447,0.8067,0.4492,93.28,0.2583,0.7197,0.010129,8.66,5.54,3.11,WARNING,event_day
4688.0,FOOD_COURT_A,59.53,0.3969,0.7302,0.4813,126.07,0.2774,0.7683,0.015446,16.82,11.46,5.35,WARNING,event_day
4689.0,FOOD_COURT_A,49.19,0.328,0.6164,0.331,81.73,0.3571,0.6489,0.015689,12.58,8.23,4.35,WARNING,event_day
4690.0,FOOD_COURT_A,52.02,0.3468,0.7092,0.3381,109.09,0.4239,0.7636,0.014529,11.74,7.01,4.73,WARNING,event_day
4691.0,FOOD_COURT_A,45.99,0.3066,0.8243,0.383,112.63,0.4257,0.6399,0.012105,12.21,5.77,6.44,WARNING,event_day
4692.0,FOOD_COURT_A,40.52,0.2702,0.7883,0.3972,74.28,0.3707,0.8355,0.01445,17.54,8.63,8.91,WARNING,event_day
4693.0,FOOD_COURT_A,47.53,0.3169,0.5862,0.4381,122.28,0.4046,0.7649,0.006047,10.21,3.09,7.11,WARNING,event_day
4694.0,FOOD_COURT_A,51.42,0.3428,0.5786,0.4097,85.3,0.314,0.6451,0.007974,12.04,9.92,2.13,WARNING,event_day
4695.0,FOOD_COURT_A,53.56,0.357,0.6481,0.3834,77.36,0.3413,0.7397,0.012163,13.13,7.35,5.77,WARNING,event_day
4696.0,FOOD_COURT_A,55.19,0.3679,0.4438,0.3007,116.25,0.2485,0.7136,0.007963,15.88,6.51,9.38,WARNING,event_day
4697.0,FOOD_COURT_A,60.11,0.4007,0.6826,0.4532,107.47,0.4924,0.7652,0.007836,17.54,11.1,6.45,WARNING,event_day
4698.0,FOOD_COURT_A,63.79,0.4253,0.6821,0.5595,90.48,0.3493,0.6838,0.013941,12.04,9.79,2.24,WARNING,event_day
4699.0,FOOD_COURT_A,58.46,0.3898,0.5733,0.4069,87.23,0.2867,0.74,0.012002,13.22,3.72,9.5,WARNING,event_day
4700.0,FOOD_COURT_A,53.62,0.3575,0.7167,0.3898,99.42,0.303,0.6485,0.00977,18.11,7.53,10.59,WARNING,event_day
4701.0,FOOD_COURT_A,46.21,0.3081,0.8278,0.2865,79.93,0.4034,0.5909,0.010382,14.51,12.24,2.27,WARNING,event_day
4702.0,FOOD_COURT_A,38.15,0.2544,0.6186,0.3736,72.51,0.3174,0.567,0.014596,15.27,10.75,4.52,WARNING,event_day
4703.0,FOOD_COURT_A,53.52,0.3568,0.7283,0.4355,91.32,0.3392,0.8016,0.009014,15.31,9.24,6.07,WARNING,event_day
4704.0,FOOD_COURT_A,67.95,0.453,0.2255,0.6607,161.89,0.4949,0.8846,0.015484,14.4,9.67,4.73,HIGH,event_day
4705.0,FOOD_COURT_A,93.93,0.6262,0.2474,0.6305,176.81,0.5564,0.936,0.024417,17.69,12.09,5.6,HIGH,event_day
4706.0,FOOD_COURT_A,75.37,0.5025,0.134,0.6048,216.84,0.6221,0.8538,0.032597,28.96,13.83,15.13,HIGH,event_day
4707.0,FOOD_COURT_A,95.65,0.6377,0.1495,0.8173,190.83,0.5106,0.7992,0.016173,13.03,6.06,6.97,HIGH,event_day
4708.0,FOOD_COURT_A,85.4,0.5693,0.2258,0.7008,256.53,0.5306,0.8073,0.02442,29.89,17.74,12.15,HIGH,event_day
4709.0,FOOD_COURT_A,96.61,0.644,0.1851,0.8241,223.4,0.4687,0.8446,0.025557,25.88,11.41,14.48,HIGH,event_day
4710.0,FOOD_COURT_A,96.53,0.6435,0.2656,0.7577,190.99,0.5911,0.8467,0.026612,23.51,15.1,8.41,HIGH,event_day
4711.0,FOOD_COURT_A,100.15,0.6677,0.1292,0.5127,175.73,0.49,0.8298,0.033112,17.05,8.86,8.19,HIGH,event_day
4712.0,FOOD_COURT_A,86.53,0.5769,0.185,0.6759,158.49,0.4785,0.8611,0.040523,18.68,7.07,11.61,HIGH,event_day
4713.0,FOOD_COURT_A,89.31,0.5954,0.0625,0.7058,206.54,0.5405,0.7868,0.017129,18.06,8.28,9.78,HIGH,event_day
4714.0,FOOD_COURT_A,77.1,0.514,0.1677,0.7427,199.11,0.6345,0.836,0.033653,15.86,6.62,9.24,HIGH,event_day
4715.0,FOOD_COURT_A,90.59,0.6039,0.3405,0.9228,201.54,0.508,0.8611,0.035325,25.18,14.27,10.91,HIGH,event_day
4716.0,FOOD_COURT_A,77.7,0.518,0.1981,0.6861,239.09,0.6711,0.9066,0.03397,22.73,8.89,13.84,HIGH,event_day
4717.0,FOOD_COURT_A,73.04,0.4869,0.3187,0.7416,185.55,0.6376,0.8164,0.025031,31.31,13.17,18.14,HIGH,event_day
4718.0,FOOD_COURT_A,84.79,0.5653,0.2166,0.7068,152.96,0.6128,0.8531,0.026754,22.34,9.63,12.7,HIGH,event_day
4719.0,FOOD_COURT_A,83.3,0.5554,0.2915,0.7074,180.23,0.6569,0.8052,0.029914,19.02,8.91,10.11,HIGH,event_day
4720.0,FOOD_COURT_A,90.16,0.6011,0.2753,0.6462,168.79,0.4015,0.8179,0.023311,26.09,12.4,13.68,HIGH,event_day
4721.0,FOOD_COURT_A,88.04,0.5869,0.2666,0.6149,161.12,0.5324,0.8533,0.019871,21.51,10.53,10.98,HIGH,event_day
4722.0,FOOD_COURT_A,76.22,0.5081,0.3406,0.8212,171.12,0.6174,0.8197,0.016732,26.13,12.4,13.73,HIGH,event_day
4723.0,FOOD_COURT_A,79.02,0.5268,0.3839,0.6486,182.14,0.5734,0.8387,0.025242,18.9,5.99,12.91,HIGH,event_day
4724.0,FOOD_COURT_A,77.75,0.5183,0.4554,0.7719,137.0,0.556,0.7941,0.014452,18.59,6.71,11.88,HIGH,event_day
4725.0,FOOD_COURT_A,80.87,0.5391,0.2805,0.7446,234.58,0.6638,0.7954,0.016896,26.52,15.37,11.15,HIGH,event_day
4726.0,FOOD_COURT_A,86.35,0.5756,0.2174,0.8371,179.5,0.6073,0.8778,0.021943,20.86,10.67,10.18,HIGH,event_day
4727.0,FOOD_COURT_A,79.44,0.5296,0.1506,0.8034,167.8,0.568,0.9241,0.01241,16.65,8.13,8.52,HIGH,event_day
4728.0,FOOD_COURT_A,103.08,0.6872,0.1153,0.7355,180.94,0.6092,0.8099,0.015477,16.03,7.41,8.61,HIGH,event_day
4729.0,FOOD_COURT_A,88.34,0.5889,0.1728,0.9206,183.9,0.6225,0.9115,0.019639,20.71,6.69,14.02,HIGH,event_day
4730.0,FOOD_COURT_A,85.83,0.5722,0.2707,0.8227,118.22,0.5923,0.8707,0.027016,25.01,12.74,12.27,HIGH,event_day
4731.0,FOOD_COURT_A,74.84,0.4989,0.2948,0.7638,173.05,0.3691,0.8033,0.029192,17.62,11.46,6.15,HIGH,event_day
4732.0,FOOD_COURT_A,83.66,0.5577,0.2645,0.7429,159.87,0.5743,0.8134,0.034313,25.17,15.32,9.85,HIGH,event_day
4733.0,FOOD_COURT_A,81.01,0.5401,0.2812,0.7789,170.13,0.671,0.9129,0.021393,21.29,13.22,8.06,HIGH,event_day
4734.0,FOOD_COURT_A,87.65,0.5843,0.1501,0.7077,186.04,0.6975,0.8992,0.020724,17.21,6.64,10.57,HIGH,event_day
4735.0,FOOD_COURT_A,83.74,0.5583,0.199,0.6229,207.18,0.6676,0.9616,0.021833,18.32,10.67,7.65,HIGH,event_day
4736.0,FOOD_COURT_A,93.99,0.6266,0.1204,0.7264,162.36,0.4811,0.8596,0.024898,24.41,13.57,10.83,HIGH,event_day
4737.0,FOOD_COURT_A,93.26,0.6217,0.1375,0.7474,159.31,0.5862,0.8138,0.021935,21.97,13.82,8.15,HIGH,event_day
4738.0,FOOD_COURT_A,88.57,0.5904,0.2572,0.7481,182.9,0.6657,0.855,0.024763,21.47,10.23,11.24,HIGH,event_day
4739.0,FOOD_COURT_A,91.64,0.6109,0.2603,0.7574,158.15,0.6079,0.8398,0.027701,22.73,14.45,8.28,HIGH,event_day
4740.0,FOOD_COURT_A,99.99,0.6666,0.0851,0.5845,129.22,0.6116,0.8388,0.019917,15.83,6.32,9.51,HIGH,event_day
